date_found,source,tool,article_title,article_url,matched_terms,status,notes
2026-07-15,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-15,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-15,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-15,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-15,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-15,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-16,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-16,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-16,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-16,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-16,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-16,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-16,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-17,The Hacker News,RPort,"Armenia Detains Russian Tourist on U.S. Warrant for REvil Hacker, Lawyers Say Wrong Man",https://thehackernews.com/2026/07/armenia-detains-russian-tourist-on-us.html,rport,New,
2026-07-17,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-17,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-17,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-17,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-17,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-17,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-17,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-18,The Hacker News,RPort,"Armenia Detains Russian Tourist on U.S. Warrant for REvil Hacker, Lawyers Say Wrong Man",https://thehackernews.com/2026/07/armenia-detains-russian-tourist-on-us.html,rport,New,
2026-07-18,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-18,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-18,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-18,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-18,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-18,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-18,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-19,The Hacker News,RPort,"Armenia Detains Russian Tourist on U.S. Warrant for REvil Hacker, Lawyers Say Wrong Man",https://thehackernews.com/2026/07/armenia-detains-russian-tourist-on-us.html,rport,New,
2026-07-19,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-19,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-19,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-19,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-19,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-19,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-19,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-20,The Hacker News,RPort,"Armenia Detains Russian Tourist on U.S. Warrant for REvil Hacker, Lawyers Say Wrong Man",https://thehackernews.com/2026/07/armenia-detains-russian-tourist-on-us.html,rport,New,
2026-07-20,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-20,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-20,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-20,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-20,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-20,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-20,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-20,Help Net Security,Rapid7,"More alerts are making your team slower, and an outcome-based SOC fixes that",https://www.helpnetsecurity.com/2026/07/20/outcome-based-soc-video/,rapid7,New,
2026-07-21,The Hacker News,Rapid7,Exposed Server Reveals AI-Assisted Phishing Toolkit Behind WebDAV Malware Campaign,https://thehackernews.com/2026/07/exposed-server-reveals-ai-assisted.html,rapid7; rat,New,
2026-07-21,The Hacker News,RPort,"Armenia Detains Russian Tourist on U.S. Warrant for REvil Hacker, Lawyers Say Wrong Man",https://thehackernews.com/2026/07/armenia-detains-russian-tourist-on-us.html,rport,New,
2026-07-21,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-21,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-21,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-21,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-21,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-21,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-21,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-22,The Hacker News,Rapid7,Exposed Server Reveals AI-Assisted Phishing Toolkit Behind WebDAV Malware Campaign,https://thehackernews.com/2026/07/exposed-server-reveals-ai-assisted.html,rapid7; rat,New,
2026-07-22,The Hacker News,RPort,"Armenia Detains Russian Tourist on U.S. Warrant for REvil Hacker, Lawyers Say Wrong Man",https://thehackernews.com/2026/07/armenia-detains-russian-tourist-on-us.html,rport,New,
2026-07-22,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-22,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-22,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-22,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-22,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-22,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-22,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-23,The Hacker News,Rapid7,Exposed Server Reveals AI-Assisted Phishing Toolkit Behind WebDAV Malware Campaign,https://thehackernews.com/2026/07/exposed-server-reveals-ai-assisted.html,rapid7; rat,New,
2026-07-23,The Hacker News,RPort,"Armenia Detains Russian Tourist on U.S. Warrant for REvil Hacker, Lawyers Say Wrong Man",https://thehackernews.com/2026/07/armenia-detains-russian-tourist-on-us.html,rport,New,
2026-07-23,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-23,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-23,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-23,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-23,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-23,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-23,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-24,The Hacker News,Rapid7,Exposed Server Reveals AI-Assisted Phishing Toolkit Behind WebDAV Malware Campaign,https://thehackernews.com/2026/07/exposed-server-reveals-ai-assisted.html,rapid7; rat,New,
2026-07-24,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-24,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-24,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-24,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-24,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-24,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-24,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-25,The Hacker News,Rapid7,Exposed Server Reveals AI-Assisted Phishing Toolkit Behind WebDAV Malware Campaign,https://thehackernews.com/2026/07/exposed-server-reveals-ai-assisted.html,rapid7; rat,New,
2026-07-25,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-25,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-25,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-25,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-25,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-25,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-25,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-26,The Hacker News,Rapid7,Exposed Server Reveals AI-Assisted Phishing Toolkit Behind WebDAV Malware Campaign,https://thehackernews.com/2026/07/exposed-server-reveals-ai-assisted.html,rapid7; rat,New,
2026-07-26,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-26,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-26,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-26,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-26,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-26,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-26,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-27,The Hacker News,ScreenConnect,Operation BlueDash Deploys Level RMM and ScreenConnect via Fake Teams Update,https://thehackernews.com/2026/07/operation-bluedash-deploys-level-rmm.html,screenconnect; rmm; remote monitoring and management; rat,New,
2026-07-27,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-27,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-27,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-27,Securelist (Kaspersky),ScreenConnect,The SOC Files: ScreenConnect masked as freeware. An inside look at a large-scale campaign,https://securelist.com/tr/the-soc-files-screenconnect-campaign-with-asyncrat/120472/,screenconnect; rat,New,
2026-07-27,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-27,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-27,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-27,SecurityWeek,VNC,MedusaHVNC Malware Uses Hidden Windows Desktops to Evade Detection,https://www.securityweek.com/medusahvnc-malware-uses-hidden-windows-desktops-to-evade-detection/,vnc; remote access; rat,New,
2026-07-28,The Hacker News,ScreenConnect,Operation BlueDash Deploys Level RMM and ScreenConnect via Fake Teams Update,https://thehackernews.com/2026/07/operation-bluedash-deploys-level-rmm.html,screenconnect; rmm; remote monitoring and management; rat,New,
2026-07-28,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-28,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-28,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-28,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-28,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-28,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-07-29,The Hacker News,ScreenConnect,Operation BlueDash Deploys Level RMM and ScreenConnect via Fake Teams Update,https://thehackernews.com/2026/07/operation-bluedash-deploys-level-rmm.html,screenconnect; rmm; remote monitoring and management; rat,New,
2026-07-29,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-29,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-29,AhnLab ASEC,GotoHTTP,Case Study: Targeted Attack Case on an MS-SQL Server Involving the Installation of GotoHTTP and SoftEther VPN,https://asec.ahnlab.com/en/94685/,gotohttp,New,
2026-07-29,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-29,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-30,The Hacker News,ScreenConnect,Operation BlueDash Deploys Level RMM and ScreenConnect via Fake Teams Update,https://thehackernews.com/2026/07/operation-bluedash-deploys-level-rmm.html,screenconnect; rmm; remote monitoring and management; rat,New,
2026-07-30,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-30,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-30,AhnLab ASEC,GotoHTTP,Case Study: Targeted Attack Case on an MS-SQL Server Involving the Installation of GotoHTTP and SoftEther VPN,https://asec.ahnlab.com/en/94685/,gotohttp,New,
2026-07-30,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-30,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-31,The Hacker News,ScreenConnect,Operation BlueDash Deploys Level RMM and ScreenConnect via Fake Teams Update,https://thehackernews.com/2026/07/operation-bluedash-deploys-level-rmm.html,screenconnect; rmm; remote monitoring and management; rat,New,
2026-07-31,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-31,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-31,AhnLab ASEC,GotoHTTP,Case Study: Targeted Attack Case on an MS-SQL Server Involving the Installation of GotoHTTP and SoftEther VPN,https://asec.ahnlab.com/en/94685/,gotohttp,New,
2026-07-31,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-07-31,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-07-31,Help Net Security,Atera,Horizon3.ai expands NodeZero with automated web application attack path testing,https://www.helpnetsecurity.com/2026/07/31/horizon3-ai-nodezero-webapp-pentesting/,atera; rat,New,
2026-07-31,Help Net Security,Action1,"Companies push AI, sysadmins keep it on a short leash",https://www.helpnetsecurity.com/2026/07/31/action1-sysadmins-ai-expectations-report/,action1; rat,New,
2026-08-01,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-08-01,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-08-01,AhnLab ASEC,GotoHTTP,Case Study: Targeted Attack Case on an MS-SQL Server Involving the Installation of GotoHTTP and SoftEther VPN,https://asec.ahnlab.com/en/94685/,gotohttp,New,
2026-08-01,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-08-01,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-08-01,Help Net Security,Atera,Horizon3.ai expands NodeZero with automated web application attack path testing,https://www.helpnetsecurity.com/2026/07/31/horizon3-ai-nodezero-webapp-pentesting/,atera; rat,New,
2026-08-01,Help Net Security,Action1,"Companies push AI, sysadmins keep it on a short leash",https://www.helpnetsecurity.com/2026/07/31/action1-sysadmins-ai-expectations-report/,action1; rat,New,
2026-08-02,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
2026-08-02,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-08-02,AhnLab ASEC,GotoHTTP,Case Study: Targeted Attack Case on an MS-SQL Server Involving the Installation of GotoHTTP and SoftEther VPN,https://asec.ahnlab.com/en/94685/,gotohttp,New,
2026-08-02,Huntress,Atera,Potemkin Loader & RMMProject The Anatomy of a ClickFix Attack,https://www.huntress.com/blog/potemkin-loader-rmmproject-clickfix-attack,atera; rmm; remote desktop; rat,New,
